stage,sequence,release_ns,queued_ns,start_ns,end_ns,queue_ms,service_ms,age_ms,dispatch_lag_ms,thread_cpu_ms,beam_index,output_samples
live,519,12758732794397,12758732956213,12758733011509,12758735949244,0.055296,2.937735,3.154847,0.161816,2.885888,0,480
live,520,12758742794397,12758742932633,12758742982458,12758748763558,0.049825,5.7811,5.969161,0.138236,4.973312,3,480
live,521,12758752794397,12758752943038,12758753008255,12758758206691,0.065217,5.198436,5.412294,0.148641,4.334144,3,480
live,522,12758762794397,12758762955714,12758763010851,12758765971978,0.055137,2.961127,3.177581,0.161317,2.885568,0,480
live,523,12758772794397,12758772933863,12758772991111,12758776544055,0.057248,3.552944,3.749658,0.139466,3.492224,2,480
live,524,12758782794397,12758782999276,12758783069101,12758786763614,0.069825,3.694513,3.969217,0.204879,3.64176,2,480
live,525,12758792794397,12758792961712,12758793027281,12758797649678,0.065569,4.622397,4.855281,0.167315,3.509888,3,480
live,526,12758802794397,12758802940981,12758803000181,12758808175322,0.0592,5.175141,5.380925,0.146584,3.775744,1,480
live,527,12758812794397,12758812984730,12758813055451,12758818465986,0.070721,5.410535,5.671589,0.190333,4.069728,0,480
live,528,12758822794397,12758823099296,12758823159553,12758826798289,0.060257,3.638736,4.003892,0.304899,3.162272,2,480
